Disease	Code
Recurrent Endometrial Squamous Cell Carcinoma	C165283
Recurrent Endometrial Squamous Cell Carcinoma	C165283
Recurrent Endometrial Transitional Cell Carcinoma	C165284
Recurrent Endometrial Transitional Cell Carcinoma	C165284
Recurrent Endometrial Undifferentiated Carcinoma	C155817
Recurrent Endometrial Undifferentiated Carcinoma	C155817
Recurrent Endometrioid Adenocarcinoma	C158421
Recurrent Endometrioid Adenocarcinoma	C158421
Recurrent Endometrioid Primary Peritoneal Carcinoma	C165269
Recurrent Endometrioid Primary Peritoneal Carcinoma	C165269
Recurrent Endometrioid Primary Peritoneal Carcinoma	C165269
Recurrent Enteropathy-Associated T-Cell Lymphoma	C8680
Recurrent Enteropathy-Associated T-Cell Lymphoma	C8680
Recurrent Enteropathy-Associated T-Cell Lymphoma	C8680
Recurrent Ependymal Tumor	C131617
Recurrent Ependymal Tumor	C131617
Recurrent Ependymoma	C157601
Recurrent Ependymoma	C157601
Recurrent Ependymoma	C8579
Recurrent Ependymoma	C8579
Recurrent Epidermoid Carcinoma of Bladder	C8902
Recurrent Epidermoid Carcinoma of Bladder	C8902
Recurrent Epidermoid Carcinoma of Hypopharynx	C8236
Recurrent Epidermoid Carcinoma of Hypopharynx	C8236
Recurrent Epidermoid Carcinoma of Hypopharynx	C8236
Recurrent Epidermoid Carcinoma of Larynx	C8245
Recurrent Epidermoid Carcinoma of Larynx	C8245
Recurrent Epidermoid Carcinoma of Larynx	C8245
Recurrent Epidermoid Carcinoma of Mouth	C6060
Recurrent Epidermoid Carcinoma of Mouth	C6060
Recurrent Epidermoid Carcinoma of Mouth	C6060
Recurrent Epidermoid Carcinoma of Oral Cavity	C6060
Recurrent Epidermoid Carcinoma of Oral Cavity	C6060
Recurrent Epidermoid Carcinoma of Oral Cavity	C6060
Recurrent Epidermoid Carcinoma of Oropharynx	C8221
Recurrent Epidermoid Carcinoma of Oropharynx	C8221
Recurrent Epidermoid Carcinoma of Oropharynx	C8221
Recurrent Epidermoid Carcinoma of the Bladder	C8902
Recurrent Epidermoid Carcinoma of the Bladder	C8902
Recurrent Epidermoid Carcinoma of the Hypopharynx	C8236
Recurrent Epidermoid Carcinoma of the Hypopharynx	C8236
Recurrent Epidermoid Carcinoma of the Hypopharynx	C8236
Recurrent Epidermoid Carcinoma of the Larynx	C8245
Recurrent Epidermoid Carcinoma of the Larynx	C8245
Recurrent Epidermoid Carcinoma of the Larynx	C8245
Recurrent Epidermoid Carcinoma of the Mouth	C6060
Recurrent Epidermoid Carcinoma of the Mouth	C6060
Recurrent Epidermoid Carcinoma of the Mouth	C6060
Recurrent Epidermoid Carcinoma of the Oral Cavity	C6060
Recurrent Epidermoid Carcinoma of the Oral Cavity	C6060
Recurrent Epidermoid Carcinoma of the Oral Cavity	C6060
Recurrent Epidermoid Carcinoma of the Oropharynx	C8221
Recurrent Epidermoid Carcinoma of the Oropharynx	C8221
Recurrent Epidermoid Carcinoma of the Oropharynx	C8221
Recurrent Epidermoid Carcinoma of the Urinary Bladder	C8902
Recurrent Epidermoid Carcinoma of the Urinary Bladder	C8902
Recurrent Epidermoid Carcinoma of Urinary Bladder	C8902
Recurrent Epidermoid Carcinoma of Urinary Bladder	C8902
Recurrent Epithelial Cancer of Ovary	C7833
Recurrent Epithelial Cancer of Ovary	C7833
Recurrent Epithelial Cancer of the Ovary	C7833
Recurrent Epithelial Cancer of the Ovary	C7833
Recurrent Epithelioid Cell Sarcoma	C5059
Recurrent Epithelioid Cell Sarcoma	C5059
Recurrent Epithelioid Malignant Peripheral Nerve Sheath Tumor	C162724
Recurrent Epithelioid Malignant Peripheral Nerve Sheath Tumor	C162724
Recurrent Epithelioid Mesothelioma	C175938
Recurrent Epithelioid Sarcoma	C5059
Recurrent Epithelioid Sarcoma	C5059
Recurrent Esophageal Adenocarcinoma	C8627
Recurrent Esophageal Adenocarcinoma	C8627
Recurrent Esophageal Adenocarcinoma	C8627
Recurrent Esophageal Cancer	C3999
Recurrent Esophageal Cancer	C3999
Recurrent Esophageal Carcinoma	C3999
Recurrent Esophageal Carcinoma	C3999
Recurrent Esophageal Squamous Cell Cancer	C8633
Recurrent Esophageal Squamous Cell Cancer	C8633
Recurrent Esophageal Squamous Cell Cancer	C8633
Recurrent Esophageal Squamous Cell Carcinoma	C8633
Recurrent Esophageal Squamous Cell Carcinoma	C8633
Recurrent Esophageal Squamous Cell Carcinoma	C8633
Recurrent Esophagus Adenocarcinoma	C8627
Recurrent Esophagus Adenocarcinoma	C8627
Recurrent Esophagus Adenocarcinoma	C8627
Recurrent Esophagus Cancer	C3999
Recurrent Esophagus Cancer	C3999
Recurrent Estrogen Receptor Positive Breast Adenocarcinoma	C199427
Recurrent Estrogen Receptor Positive Breast Adenocarcinoma	C199427
Recurrent Estrogen Receptor Positive Breast Carcinoma	C199427
Recurrent Estrogen Receptor Positive Breast Carcinoma	C199427
Recurrent Estrogen Receptor-Positive Breast Adenocarcinoma	C199427
Recurrent Estrogen Receptor-Positive Breast Adenocarcinoma	C199427
Recurrent Estrogen Receptor-Positive Breast Carcinoma	C199427
Recurrent Estrogen Receptor-Positive Breast Carcinoma	C199427
Recurrent Ewing Sarcoma	C7808
Recurrent Ewing Sarcoma	C7808
Recurrent Ewing Sarcoma	C7808
Recurrent Ewing Sarcoma/Peripheral Primitive Neuroectodermal Tumor	C27898
Recurrent Ewing Sarcoma/Peripheral Primitive Neuroectodermal Tumor	C27898
Recurrent Ewing's Sarcoma	C7808
Recurrent Ewing's Sarcoma	C7808
Recurrent Ewing's Sarcoma	C7808
Recurrent Ewing's Sarcoma of Bone	C6622
Recurrent Ewing's Sarcoma of the Bone	C6622
Recurrent Ewing's Sarcoma/Peripheral Primitive Neuroectodermal Tumor	C27898
Recurrent Ewing's Sarcoma/Peripheral Primitive Neuroectodermal Tumor	C27898
Recurrent Extensive Stage Lung Small Cell Carcinoma	C141077
Recurrent Extensive Stage Small Cell Lung Carcinoma	C141077
Recurrent Extra-Osseous Ewing's Sarcoma	C8803
Recurrent Extra-Osseous Ewing's Sarcoma	C8803
Recurrent Extra-Osseous Ewing's Sarcoma	C8803
Recurrent Extracranial Malignant Solid Neoplasm	C170830
Recurrent Extracranial Malignant Solid Neoplasm	C170830
Recurrent Extragonadal Seminoma	C115428
Recurrent Extragonadal Seminoma	C115428
Recurrent Extrahepatic Bile Duct Cancer	C7893
Recurrent Extrahepatic Bile Duct Cancer	C7893
Recurrent Extrahepatic Bile Duct Carcinoma	C7893
Recurrent Extrahepatic Bile Duct Carcinoma	C7893
Recurrent Extrahepatic Cholangiocarcinoma	C181966
Recurrent Extramammary Paget Disease	C200069
Recurrent Extranodal Diffuse Large B-cell Lymphoma	C138015
Recurrent Extranodal Diffuse Large B-Cell Lymphoma	C138015
Recurrent Extranodal Marginal Zone B-Cell Lymphoma (MALT Type)	C5089
Recurrent Extranodal Marginal Zone B-Cell Lymphoma of Mucosa-Associated Lymphoid Tissue	C5089
Recurrent Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue	C5089
Recurrent Extraosseous Ewing Sarcoma	C8803
Recurrent Extraosseous Ewing Sarcoma	C8803
Recurrent Extraosseous Ewing Sarcoma	C8803
Recurrent Extraosseous Ewing's Sarcoma	C8803
Recurrent Extraosseous Ewing's Sarcoma	C8803
Recurrent Extraosseous Ewing's Sarcoma	C8803
Recurrent Extraosseous Myxoid Chondrosarcoma	C8807
Recurrent Extraosseous Myxoid Chondrosarcoma	C8807
Recurrent Extraosseous Osteosarcoma	C8811
Recurrent Extraosseous Osteosarcoma	C8811
Recurrent Extraosseous Osteosarcoma	C8811
Recurrent Extraosseous Plasmacytoma	C193418
Recurrent Extraosseous Plasmacytoma	C193418
Recurrent Extrapulmonary Large Cell Neuroendocrine Carcinoma	C191985
Recurrent Extrapulmonary Large Cell Neuroendocrine Carcinoma	C191985
Recurrent Extrapulmonary Large Cell Neuroendocrine Carcinoma	C191985
Recurrent Extrapulmonary Neuroendocrine Carcinoma	C191978
Recurrent Extrapulmonary Neuroendocrine Carcinoma	C191978
Recurrent Extrapulmonary Small Cell Neuroendocrine Carcinoma	C183128
Recurrent Extrapulmonary Small Cell Neuroendocrine Carcinoma	C183128
Recurrent Extrapulmonary Small Cell Neuroendocrine Carcinoma	C183128
Recurrent Extrarenal Rhabdoid Tumor	C188881
Recurrent Extrarenal Rhabdoid Tumor	C188881
Recurrent Extrarenal Rhabdoid Tumor	C188881
Recurrent Extrarenal Rhabdoid Tumor	C188881
Recurrent Extrarenal Rhabdoid Tumor of the Ovary	C171170
Recurrent Extrarenal Rhabdoid Tumor of the Ovary	C171170
Recurrent Extrarenal Rhabdoid Tumor of the Ovary	C171170
Recurrent Extraskeletal Ewing Sarcoma	C8803
Recurrent Extraskeletal Ewing Sarcoma	C8803
Recurrent Extraskeletal Ewing Sarcoma	C8803
Recurrent Extraskeletal Ewing's Sarcoma	C8803
Recurrent Extraskeletal Ewing's Sarcoma	C8803
Recurrent Extraskeletal Ewing's Sarcoma	C8803
Recurrent Extraskeletal Myxoid Chondrosarcoma	C8807
Recurrent Extraskeletal Myxoid Chondrosarcoma	C8807
Recurrent Extraskeletal Osteogenic Sarcoma	C8811
Recurrent Extraskeletal Osteogenic Sarcoma	C8811
Recurrent Extraskeletal Osteogenic Sarcoma	C8811
Recurrent Extraskeletal Osteosarcoma	C8811
Recurrent Extraskeletal Osteosarcoma	C8811
Recurrent Extraskeletal Osteosarcoma	C8811
Recurrent Extremity Melanoma	C155306
Recurrent Extremity Melanoma	C155306
Recurrent Extremity Sarcoma	C155648
Recurrent Extremity Sarcoma	C155648
Recurrent Fallopian Tube Adenocarcinoma	C170766
Recurrent Fallopian Tube Adenocarcinoma	C170766
Recurrent Fallopian Tube Cancer	C115429
Recurrent Fallopian Tube Carcinoma	C115429
Recurrent Fallopian Tube Carcinosarcoma	C199462
Recurrent Fallopian Tube Carcinosarcoma	C199462
Recurrent Fallopian Tube Clear Cell Adenocarcinoma	C170760
Recurrent Fallopian Tube Clear Cell Adenocarcinoma	C170760
Recurrent Fallopian Tube Endometrioid Adenocarcinoma	C165265
Recurrent Fallopian Tube Endometrioid Adenocarcinoma	C165265
Recurrent Fallopian Tube Endometrioid Adenocarcinoma	C165265
Recurrent Fallopian Tube High Grade Serous Adenocarcinoma	C165267
Recurrent Fallopian Tube High-Grade Serous Adenocarcinoma	C165267
Recurrent Fallopian Tube Mucinous Adenocarcinoma	C178668
Recurrent Fallopian Tube Mucinous Adenocarcinoma	C178668
Recurrent Fallopian Tube Transitional Cell Carcinoma	C170757
Recurrent Fallopian Tube Transitional Cell Carcinoma	C170757
Recurrent Fallopian Tube Undifferentiated Carcinoma	C170755
Recurrent Fallopian Tube Undifferentiated Carcinoma	C170755
Recurrent Female Reproductive System Cancer	C7620
Recurrent Female Reproductive System Carcinoma	C7620
Recurrent Fibrillary Astrocytoma	C115361
Recurrent Fibrillary Astrocytoma	C115361
Recurrent Fibrolamellar Carcinoma	C154082
Recurrent Fibrolamellar Hepatocellular Carcinoma	C154082
Recurrent Fibrosarcoma	C158428
Recurrent Fibrosarcoma	C158428
Recurrent FLC	C154082
Recurrent Follicular Helper T-Cell Lymphoma	C168778
Recurrent Follicular Helper T-Cell Lymphoma	C168778
Recurrent Follicular Helper T-Cell Lymphoma, Angioimmunoblastic-Type	C8676
Recurrent Follicular Helper T-Cell Lymphoma, Angioimmunoblastic-Type	C8676
Recurrent Follicular Helper T-Cell Lymphoma, Angioimmunoblastic-Type	C8676
Recurrent Follicular Helper T-Cell Lymphoma, Follicular-Type	C168780
Recurrent Follicular Helper T-Cell Lymphoma, Follicular-Type	C168780
Recurrent Follicular Large B-Cell Lymphoma	C172323
Recurrent Follicular Large B-Cell Lymphoma	C172323
Recurrent Follicular Large Cell Lymphoma	C8158
Recurrent Follicular Large Cell Lymphoma	C8158
Recurrent Follicular Lymphoma	C5007
Recurrent Follicular Lymphoma	C5007
Recurrent Follicular Mixed Cell Lymphoma	C8156
Recurrent Follicular Mixed Cell Lymphoma	C8156
Recurrent Follicular Mixed Cell Lymphoma	C8156
Recurrent Follicular Small Cleaved Cell Lymphoma	C8155
Recurrent Follicular Small Cleaved Cell Lymphoma	C8155
Recurrent Follicular Small Cleaved Cell Lymphoma	C8155
Recurrent Follicular T-Cell Lymphoma	C168780
Recurrent Follicular T-Cell Lymphoma	C168780
Recurrent Follicular/Papillary Thyroid Gland Carcinoma	C165611
Recurrent Follicular/Papillary Thyroid Gland Carcinoma	C165611
Recurrent Gallbladder Cancer	C4008
Recurrent Gallbladder Cancer	C4008
Recurrent Gallbladder Carcinoma	C4008
Recurrent Gallbladder Carcinoma	C4008
Recurrent Gangliocytoma	C180338
Recurrent Gangliocytoma	C180338
Recurrent Ganglioneuroblastoma	C173531
Recurrent Ganglioneuroblastoma	C173531
Recurrent Gastric (Stomach) Cancer	C9237
Recurrent Gastric (Stomach) Cancer	C9237
Recurrent Gastric Adenocarcinoma	C154622
Recurrent Gastric Adenocarcinoma	C154622
Recurrent Gastric Adenocarcinoma	C154622
Recurrent Gastric Cancer	C9237
Recurrent Gastric Cancer	C9237
Recurrent Gastric Carcinoma	C9237
Recurrent Gastric Carcinoma	C9237
Recurrent Gastroesophageal Junction Adenocarcinoma	C153359
Recurrent Gastroesophageal Junction Adenocarcinoma	C153359
Recurrent Gastroesophageal Junction Adenocarcinoma	C153359
Recurrent Gastrointestinal Carcinoid Tumor	C7864
Recurrent Gastrointestinal Neuroendocrine Tumor G1	C7864
Recurrent Gastrointestinal Stromal Tumor	C128460
Recurrent Gastrointestinal Stromal Tumor (GIST)	C128460
Recurrent Gastrointestinal System Cancer	C7622
Recurrent Gastrointestinal System Cancer	C7622
Recurrent Gastrointestinal System Carcinoma	C7622
Recurrent Gastrointestinal System Carcinoma	C7622
Recurrent Gastrointestinal System Neuroendocrine Carcinoma	C155938
Recurrent Gastrointestinal System Neuroendocrine Carcinoma	C155938
Recurrent Gastrointestinal System Neuroendocrine Carcinoma	C155938
Recurrent Gemistocytic Astrocytoma	C115362
Recurrent Gemistocytic Astrocytoma	C115362
Recurrent Germ Cell Neoplasm	C132853
Recurrent Germ Cell Neoplasm	C132853
Recurrent Germ Cell Neoplasm of Ovary	C8087
Recurrent Germ Cell Neoplasm of Ovary	C8087
Recurrent Germ Cell Neoplasm of the Ovary	C8087
Recurrent Germ Cell Neoplasm of the Ovary	C8087
Recurrent Germ Cell Tumor	C132853
Recurrent Germ Cell Tumor	C132853
Recurrent Germ Cell Tumor of Ovary	C8087
Recurrent Germ Cell Tumor of Ovary	C8087
Recurrent Germ Cell Tumor of the Ovary	C8087
Recurrent Germ Cell Tumor of the Ovary	C8087
Recurrent Gestational Trophoblastic Disease	C7887
Recurrent Gestational Trophoblastic Neoplasm	C7887
Recurrent Gestational Trophoblastic Tumor	C7887
Recurrent GI Carcinoid Tumor	C7864
Recurrent Giant Cell Glioblastoma	C115363
Recurrent Giant Cell Glioblastoma	C115363
Recurrent Giant Cell Glioblastoma	C115363
Recurrent Giant Cell Glioblastoma	C157600
Recurrent Glioblastoma	C115364
Recurrent Glioblastoma	C126306
Recurrent Glioblastoma, IDH-Mutant	C182018
Recurrent Glioblastoma, IDH-Wildtype	C182019
Recurrent Glioblastoma, IDH-Wildtype	C182019
Recurrent Glioma	C132506
Recurrent Glioma	C132506
Recurrent Glioma of Childhood Visual Pathway	C7529
Recurrent Glioma of Childhood Visual Pathway	C7529
Recurrent Glioma of Childhood Visual Pathway	C7529
Recurrent Glioma of Pediatric Visual Pathway	C7529
Recurrent Glioma of Pediatric Visual Pathway	C7529
Recurrent Glioma of Pediatric Visual Pathway	C7529
Recurrent Glioma of the Childhood Visual Pathway	C7529
Recurrent Glioma of the Childhood Visual Pathway	C7529
Recurrent Glioma of the Childhood Visual Pathway	C7529
Recurrent Glioma of the Pediatric Visual Pathway	C7529
Recurrent Glioma of the Pediatric Visual Pathway	C7529
Recurrent Glioma of the Pediatric Visual Pathway	C7529
Recurrent Gliomatosis Cerebri	C115366
Recurrent Gliomatosis Cerebri	C179221
Recurrent Glioneuronal and Neuronal Tumors	C203302
Recurrent Glioneuronal and Neuronal Tumors	C203302
Recurrent Gliosarcoma	C115365
Recurrent Gliosarcoma	C131209
Recurrent Gliosarcoma	C131209
Recurrent Grade 1 Follicular Lymphoma	C8155
Recurrent Grade 1 Follicular Lymphoma	C8155
Recurrent Grade 1 Follicular Lymphoma	C8155
Recurrent Grade 2 Follicular Lymphoma	C8156
Recurrent Grade 2 Follicular Lymphoma	C8156
Recurrent Grade 2 Follicular Lymphoma	C8156
Recurrent Grade 2 Glioma	C148037
Recurrent Grade 2 Glioma	C148037
Recurrent Grade 3 Follicular Lymphoma	C8158
Recurrent Grade 3 Follicular Lymphoma	C8158
Recurrent Grade 3a Follicular Lymphoma	C148244
Recurrent Grade 3a Follicular Lymphoma	C148244
Recurrent Grade 3b Follicular Lymphoma	C172323
Recurrent Grade 3b Follicular Lymphoma	C172323
Recurrent Grade I Follicular Lymphoma	C8155
Recurrent Grade I Follicular Lymphoma	C8155
Recurrent Grade I Follicular Lymphoma	C8155
Recurrent Grade I Follicular Small Cleaved Cell Lymphoma	C8155
Recurrent Grade I Follicular Small Cleaved Cell Lymphoma	C8155
Recurrent Grade I Follicular Small Cleaved Cell Lymphoma	C8155
Recurrent Grade I Lymphomatoid Granulomatosis	C115430
Recurrent Grade II Follicular Lymphoma	C8156
Recurrent Grade II Follicular Lymphoma	C8156
Recurrent Grade II Follicular Lymphoma	C8156
Recurrent Grade II Follicular Mixed Cell Lymphoma	C8156
Recurrent Grade II Follicular Mixed Cell Lymphoma	C8156
Recurrent Grade II Follicular Mixed Cell Lymphoma	C8156
Recurrent Grade II Glioma	C148037
Recurrent Grade II Glioma	C148037
Recurrent Grade II Lymphomatoid Granulomatosis	C115431
Recurrent Grade III Follicular Large Cell Lymphoma	C8158
Recurrent Grade III Follicular Large Cell Lymphoma	C8158
Recurrent Grade III Follicular Lymphoma	C8158
Recurrent Grade III Follicular Lymphoma	C8158
Recurrent Grade III Glioma	C148038
Recurrent Grade III Lymphomatoid Granulomatosis	C115349
Recurrent Grade III Lymphomatoid Granulomatosis	C115367
Recurrent Grade III Lymphomatoid Granulomatosis	C115367
Recurrent Grade III Lymphomatoid Granulomatosis	C69144
Recurrent Gray Zone Lymphoma	C138013
Recurrent Gray Zone Lymphoma	C138013
Recurrent Gray-Zone Lymphoma	C138013
Recurrent Gray-Zone Lymphoma	C138013
Recurrent GTT	C7887
Recurrent Hairy Cell Leukemia	C142882
Recurrent Hairy Cell Leukemia	C142882
Recurrent Hairy Cell Leukemia	C142882
Recurrent Hairy Cell Leukemia	C142882
Recurrent Hairy Cell Leukemia Variant	C171065
Recurrent Hairy Cell Leukemia Variant	C171065
Recurrent Hairy Cell Leukemia Variant	C171065
Recurrent Hairy Cell Leukemia Variant	C171065
Recurrent Head and Neck Cancer	C152077
Recurrent Head and Neck Cancer	C152077
Recurrent Head and Neck Carcinoma	C7624
Recurrent Head and Neck Carcinoma	C7624
Recurrent Head and Neck Carcinoma	C7624
Recurrent Head and Neck Squamous Cell Cancer	C133709
Recurrent Head and Neck Squamous Cell Cancer	C133709
Recurrent Head and Neck Squamous Cell Cancer	C133709
Recurrent Head and Neck Squamous Cell Carcinoma	C133709
Recurrent Head and Neck Squamous Cell Carcinoma	C133709
Recurrent Head and Neck Squamous Cell Carcinoma	C133709
Recurrent Head and Neck Squamous Cell Carcinoma of Unknown Primary	C9117
Recurrent Head and Neck Squamous Cell Carcinoma of Unknown Primary	C9117
Recurrent Hemangiosarcoma	C5384
Recurrent Hemangiosarcoma	C5384
Recurrent Hematologic Cancer	C27358
Recurrent Hematologic Cancer	C27358
Recurrent Hematologic Malignancy	C27358
Recurrent Hematologic Malignancy	C27358
Recurrent Hematopoietic and Lymphoid Cell Neoplasm	C27358
Recurrent Hematopoietic and Lymphoid Cell Neoplasm	C27358
Recurrent Hepatoblastoma	C8643
Recurrent Hepatocellular Cancer	C9046
Recurrent Hepatocellular Cancer	C9046
Recurrent Hepatocellular Cancer	C9046
Recurrent Hepatocellular Cancer	C9067
Recurrent Hepatocellular Cancer	C9067
Recurrent Hepatocellular Cancer	C9264
Recurrent Hepatocellular Cancer	C9264
Recurrent Hepatocellular Carcinoma	C9264
Recurrent Hepatocellular Carcinoma	C9264
Recurrent Hepatoma	C9264
Recurrent Hepatoma	C9264
Recurrent Hepatosplenic T-Cell Lymphoma	C153160
Recurrent HER2 Negative Breast Adenocarcinoma	C168783
Recurrent HER2 Negative Breast Adenocarcinoma	C168783
Recurrent HER2 Negative Breast Carcinoma	C168783
Recurrent HER2 Negative Breast Carcinoma	C168783
Recurrent HER2 Positive Breast Carcinoma	C182108
Recurrent HER2-Negative Breast Carcinoma	C168783
Recurrent HER2-Negative Breast Carcinoma	C168783
Recurrent HER2-Positive Breast Carcinoma	C182108
Recurrent Hereditary Thyroid Gland Medullary Carcinoma	C173638
Recurrent HHV8-Positive Diffuse Large B-Cell Lymphoma, NOS	C202986
Recurrent HHV8-Positive Diffuse Large B-Cell Lymphoma, Not Otherwise Specified	C202986
Recurrent HHV8-Positive DLBCL, NOS	C202986
Recurrent HHV8-Positive Primary Effusion Lymphoma	C157679
Recurrent High Grade Adult Non-Hodgkin's Lymphoma	C8162
